mean,standard_deviation
5.7523176371745e-06,0.0001154149684494
5.7442498705024e-06,0.00011533420479651
5.7362047026166e-06,0.00011525361045265
5.7281820386968e-06,0.00011517318482708
5.7201817844528e-06,0.00011509292733198
5.7122038461202e-06,0.00011501283738235
5.7042481304571e-06,0.00011493291439608
5.6963145447402e-06,0.00011485315779386
5.6884029967614e-06,0.00011477356699919
5.6805133948242e-06,0.00011469414143837
5.6726456477399e-06,0.00011461488054049
5.6647996648246e-06,0.00011453578373736
5.6569753558953e-06,0.00011445685046356
5.6491726312665e-06,0.00011437808015639
5.6413914017469e-06,0.00011429947225585
5.6336315786358e-06,0.00011422102620464
5.6258930737201e-06,0.00011414274144812
5.6181757992705e-06,0.00011406461743432
5.6104796680387e-06,0.0001139866536139
5.6028045932534e-06,0.00011390884944016
5.5951504886178e-06,0.000113831204369
5.5875172683059e-06,0.00011375371785889
5.846921869904e-06,0.00011389294596952
5.8389668741626e-06,0.00011381564545758
5.8310334952575e-06,0.00011373850212519
5.8231216451961e-06,0.00011366151544041
5.8152312364628e-06,0.00011358468487381
5.8073621820156e-06,0.00011350800989847
5.7995143952832e-06,0.00011343148998995
5.7916877901613e-06,0.00011335512462628
5.7838822810102e-06,0.00011327891328795
5.7760977826508e-06,0.00011320285545789
5.7683342103623e-06,0.00011312695062146
5.7605914798786e-06,0.00011305119826642
5.7528695073854e-06,0.00011297559788295
5.7451682095174e-06,0.00011290014896359
5.737487503355e-06,0.00011282485100326
5.7298273064213e-06,0.00011274970349924
5.7221875366794e-06,0.00011267470595114
5.7145681125293e-06,0.0001125998578609
5.7069689528052e-06,0.00011252515873279
5.6993899767723e-06,0.00011245060807334
5.691831104124e-06,0.00011237620539141
5.6842922549795e-06,0.0001123019501981
5.6767733498803e-06,0.00011222784200677
5.669274309788e-06,0.00011215388033306
5.6617950560812e-06,0.00011208006469479
5.6543355105527e-06,0.00011200639461203
5.6468955954073e-06,0.00011193286960706
5.6394752332583e-06,0.00011185948920433
5.6320743471254e-06,0.00011178625293048
5.6246928604319e-06,0.00011171316031433
5.617330697002e-06,0.00011164021088683
5.6099877810582e-06,0.00011156740418108
5.6026640372187e-06,0.00011149473973232
5.5953593904948e-06,0.00011142221707789
5.5880737662885e-06,0.00011134983575724
5.5808070903895e-06,0.00011127759531192
5.5735592889734e-06,0.00011120549528555
5.5663302885986e-06,0.0001111335352238
5.5591200162041e-06,0.00011106171467444
5.5519283991068e-06,0.00011099003318724
5.5447553649994e-06,0.00011091849031403
5.5376008419478e-06,0.00011084708560864
5.5304647583886e-06,0.00011077581862691
5.5233470431268e-06,0.0001107046889267
5.5162476253336e-06,0.00011063369606782
5.5091664345437e-06,0.00011056283961207
5.5021034006532e-06,0.00011049211912323
5.4950584539175e-06,0.000110421534167
5.4880315249483e-06,0.00011035108431103
5.481022544712e-06,0.0001102807691249
5.4740314445275e-06,0.00011021058818012
5.4670581560631e-06,0.00011014054105009
5.4601026113353e-06,0.0001100706273101
5.4531647427059e-06,0.00011000084653735
5.4462444828801e-06,0.00010993119831089
5.4393417649044e-06,0.00010986168221164
5.432456522164e-06,0.00010979229782237
5.4255886883812e-06,0.00010972304472771
5.418738197613e-06,0.0001096539225141
5.4119049842491e-06,0.00010958493076982
5.4050889830095e-06,0.00010951606908493
5.3982901289428e-06,0.00010944733705133
5.391508357424e-06,0.00010937873426269
5.3847436041525e-06,0.00010931026031445
5.3779958051498e-06,0.00010924191480385
5.3712648967579e-06,0.00010917369732986
5.3645508156369e-06,0.00010910560749323
5.3578534987635e-06,0.00010903764489642
5.3511728834283e-06,0.00010896980914364
5.3445089072348e-06,0.00010890209984082
5.3378615080964e-06,0.00010883451659561
5.3312306242354e-06,0.00010876705901733
5.3246161941806e-06,0.00010869972671704
5.3180181567652e-06,0.00010863251930744
5.3114364511257e-06,0.00010856543640293
5.3048710166991e-06,0.00010849847761957
5.2983217932216e-06,0.00010843164257507
5.2917887207269e-06,0.00010836493088879
5.2852717395438e-06,0.00010829834218172
5.2787707902946e-06,0.00010823187607649
5.2722858138938e-06,0.00010816553219734
5.2658167515454e-06,0.00010809931017013
5.2593635447421e-06,0.00010803320962232
5.2529261352626e-06,0.00010796723018294
5.2465044651706e-06,0.00010790137148264
5.2400984768126e-06,0.00010783563315362
5.2337081128165e-06,0.00010777001482966
5.2273333160896e-06,0.00010770451614608
5.2209740298169e-06,0.00010763913673977
5.2146301974599e-06,0.00010757387624914
5.2083017627543e-06,0.00010750873431417
5.2019886697085e-06,0.00010744371057632
5.1956908626023e-06,0.00010737880467859
5.1894082859849e-06,0.00010731401626548
5.1831408846733e-06,0.00010724934498301
5.1768886037509e-06,0.00010718479047865
5.1706513885657e-06,0.00010712035240139
5.1644291847287e-06,0.00010705603040168
5.2030547809101e-06,0.00010699746825042
5.1968086167074e-06,0.00010693337657068
5.1905774313156e-06,0.00010686939992538
5.1843611709188e-06,0.00010680553797081
5.1781597819584e-06,0.00010674179036471
5.1719732111317e-06,0.00010667815676625
5.1658014053905e-06,0.00010661463683601
5.1596443119395e-06,0.00010655123023598
5.1535018782348e-06,0.00010648793662958
5.1473740519824e-06,0.00010642475568159
5.1412607811369e-06,0.00010636168705822
5.1351620138995e-06,0.00010629873042703
5.1290776987171e-06,0.00010623588545698
5.1230077842808e-06,0.00010617315181838
5.1169522195239e-06,0.00010611052918291
5.1109109536213e-06,0.00010604801722361
5.1048839359873e-06,0.00010598561561486
5.0988711162747e-06,0.00010592332403237
5.0928724443732e-06,0.0001058611421532
5.086887870408e-06,0.00010579906965572
5.0809173447385e-06,0.00010573710621963
5.0749608179569e-06,0.00010567525152595
5.0690182408867e-06,0.00010561350525697
5.0630895645816e-06,0.00010555186709632
5.0571747403239e-06,0.00010549033672889
5.0512737196234e-06,0.00010542891384087
5.0453864542159e-06,0.00010536759811972
5.039512896062e-06,0.00010530638925418
5.0336529973456e-06,0.00010524528693424
5.027806710473e-06,0.00010518429085116
5.021973988071e-06,0.00010512340069745
5.0161547829864e-06,0.00010506261616686
5.0103490482838e-06,0.00010500193695437
5.0045567372454e-06,0.00010494136275622
4.9987778033686e-06,0.00010488089326983
4.9930122003659e-06,0.0001048205281939
4.9872598821627e-06,0.00010476026722828
4.9815208028967e-06,0.00010470011007406
4.9757949169164e-06,0.00010464005643353
4.9700821787798e-06,0.00010458010601017
4.9643825432537e-06,0.00010452025850864
4.9586959653118e-06,0.00010446051363479
4.9530224001341e-06,0.00010440087109565
4.9473618031054e-06,0.0001043413305994
4.9417141298142e-06,0.00010428189185541
4.9360793360516e-06,0.00010422255457419
4.9304573778101e-06,0.00010416331846741
4.9248482112824e-06,0.00010410418324787
4.9192517928605e-06,0.00010404514862953
4.9136680791342e-06,0.00010398621432747
4.9080970268903e-06,0.00010392738005792
4.9025385931113e-06,0.0001038686455382
4.8969927349743e-06,0.00010381001048677
4.89145940985e-06,0.0001037514746232
4.8859385753016e-06,0.00010369303766815
4.8804301890837e-06,0.0001036346993434
4.874934209141e-06,0.00010357645937182
4.8694505936077e-06,0.00010351831747735
4.8639793008059e-06,0.00010346027338504
4.8585202892449e-06,0.00010340232682101
4.8530735176202e-06,0.00010334447751243
4.8476389448121e-06,0.00010328672518757
4.8422165298851e-06,0.00010322906957574
4.8368062320863e-06,0.00010317151040731
4.8314080108451e-06,0.00010311404741372
4.8260218257717e-06,0.00010305668032744
4.8206476366562e-06,0.00010299940888197
4.8152854034675e-06,0.00010294223281186
4.8099350863525e-06,0.00010288515185269
4.8045966456351e-06,0.00010282816574106
4.7992700418151e-06,0.0001027712742146
4.7939552355673e-06,0.00010271447701194
4.7886521877403e-06,0.00010265777387273
4.7833608593561e-06,0.00010260116453762
4.7780812116084e-06,0.00010254464874828
4.7728132058624e-06,0.00010248822624733
4.7675568036533e-06,0.00010243189677843
4.7623119666856e-06,0.00010237566008619
4.7570786568321e-06,0.00010231951591622
4.7518568361331e-06,0.0001022634640151
4.7466464667952e-06,0.00010220750413038
4.7414475111908e-06,0.00010215163601057
4.7362599318569e-06,0.00010209585940514
4.7310836914942e-06,0.00010204017406454
4.7259187529664e-06,0.00010198457974015
4.7207650792991e-06,0.0001019290761843
4.7156226336789e-06,0.00010187366315026
4.7104913794529e-06,0.00010181834039225
4.7053712801274e-06,0.00010176310766541
4.7002622993673e-06,0.00010170796472581
4.6951644009948e-06,0.00010165291133047
4.6900775489894e-06,0.00010159794723728
4.6850017074862e-06,0.0001015430722051
4.6799368407754e-06,0.00010148828599366
4.6748829133016e-06,0.00010143358836361
4.6698398896626e-06,0.00010137897907651
4.6648077346091e-06,0.0001013244578948
4.6597864130433e-06,0.00010127002458183
4.6547758900185e-06,0.00010121567890184
4.6497761307382e-06,0.00010116142061994
4.644787100555e-06,0.00010110724950213
4.6398087649702e-06,0.00010105316531528
4.634841089633e-06,0.00010099916782714
4.6298840403393e-06,0.00010094525680632
4.6249375830312e-06,0.00010089143202231
4.6200016837964e-06,0.00010083769324543
4.615076308867e-06,0.00010078404024688
4.610276284073e-06,0.00010073046760333
4.6053717348346e-06,0.00010067698548677
4.6004776097179e-06,0.0001006235884672
4.595593875525e-06,0.00010057027631918
4.5907204991989e-06,0.00010051704881811
4.5858574478226e-06,0.00010046390574024
4.5810046886185e-06,0.00010041084686263
4.5761621889477e-06,0.00010035787196318
4.5713299163089e-06,0.0001003049808206
4.5665078383381e-06,0.0001002521732144
4.5616959228077e-06,0.00010019944892493
4.5568941376258e-06,0.00010014680773332
4.5521024508355e-06,0.00010009424942154
4.547320830614e-06,0.00010004177377232
4.5425492452723e-06,9.9989380569216e-05
4.5377876632542e-06,9.993706959656e-05
4.5330360531356e-06,9.9884840639481e-05
4.528294383624e-06,9.983269348389e-05
4.5235626235575e-06,9.978062791648e-05
4.5188983576623e-06,9.9728641130003e-05
4.5141862634416e-06,9.9676738106222e-05
4.5094839860838e-06,9.9624916035346e-05
4.5047914949433e-06,9.9573174707157e-05
4.5001087595015e-06,9.9521513912203e-05
4.4954357493671e-06,9.946993344179e-05
4.4907724342744e-06,9.9418433087981e-05
4.4861187840834e-06,9.9367012643592e-05
4.481474768779e-06,9.9315671902187e-05
4.47684035847e-06,9.9264410658079e-05
4.4722155233889e-06,9.921322870632e-05
4.4676002338911e-06,9.9162125842703e-05
4.4629944604541e-06,9.9111101863755e-05
4.4583981736771e-06,9.9060156566736e-05
4.4538113442803e-06,9.9009289749635e-05
4.4492339431043e-06,9.8958501211167e-05
4.4446659411093e-06,9.8907790750766e-05
4.4401073093749e-06,9.8857158168587e-05
4.4355580190989e-06,9.8806603265501e-05
4.4310180415972e-06,9.8756125843091e-05
4.4264873483032e-06,9.8705725703646e-05
4.4219659107666e-06,9.8655402650163e-05
4.4174537006536e-06,9.8605156486342e-05
4.4129506897457e-06,9.8554987016581e-05
4.4084568499394e-06,9.8504894045973e-05
4.4039721532457e-06,9.8454877380305e-05
4.3994965717891e-06,9.8404936826054e-05
4.3950300778076e-06,9.8355072190382e-05
4.3905726436516e-06,9.8305283281135e-05
4.3861242417837e-06,9.8255569906839e-05
4.3816848447778e-06,9.8205931876699e-05
4.377254425319e-06,9.8156369000591e-05
4.3728329562025e-06,9.8106881089063e-05
4.3684204103335e-06,9.8057467953333e-05
4.3640167607263e-06,9.800812940528e-05
4.359621980504e-06,9.7958865257449e-05
4.3552360428979e-06,9.7909675323041e-05
4.3508589212467e-06,9.7860559415915e-05
4.3464905889965e-06,9.781151735058e-05
4.3421310196996e-06,9.7762548942199e-05
4.3377801870145e-06,9.7713654006578e-05
4.3334380647052e-06,9.7664832360171e-05
4.3291046266405e-06,9.7616083820071e-05
4.3247798467937e-06,9.756740820401e-05
4.320463699242e-06,9.7518805330356e-05
4.316156158166e-06,9.7470275018108e-05
4.3118571978491e-06,9.7421817086898e-05
4.3075667926771e-06,9.7373431356981e-05
4.3032849171377e-06,9.732511764924e-05
4.2990115458198e-06,9.7276875785178e-05
4.2947466534132e-06,9.7228705586916e-05
4.2904902147081e-06,9.7180606877192e-05
4.2862422045945e-06,9.7132579479357e-05
4.2820025980618e-06,9.7084623217373e-05
4.2777713701981e-06,9.7036737915807e-05
4.27354849619e-06,9.6988923399836e-05
4.269333951322e-06,9.6941179495235e-05
4.2651277109759e-06,9.689350602838e-05
4.2609297506304e-06,9.6845902826246e-05
4.2567400458609e-06,9.67983697164e-05
4.2525585723384e-06,9.6750906527002e-05
4.2483853058297e-06,9.6703513086801e-05
4.2442202221966e-06,9.6656189225133e-05
4.2400632973952e-06,9.6608934771917e-05
4.235914507476e-06,9.6561749557655e-05
4.2317738285831e-06,9.6514633413426e-05
4.2276412369536e-06,9.6467586170888e-05
4.2235167089176e-06,9.642060766227e-05
4.2194002208972e-06,9.6373697720374e-05
4.2152917494065e-06,9.632685617857e-05
4.2111912710511e-06,9.6280082870796e-05
4.2070987625272e-06,9.6233377631553e-05
4.2030142006218e-06,9.6186740295902e-05
4.1989375622119e-06,9.6140170699465e-05
4.194868824264e-06,9.6093668678419e-05
4.190807963834e-06,9.6047234069497e-05
4.2560040852944e-06,9.6023644182095e-05
4.2518920040525e-06,9.5977335822587e-05
4.2477878611915e-06,9.5931094396182e-05
4.2436916337458e-06,9.5884919741796e-05
4.2396032988385e-06,9.583881169889e-05
4.2355228336808e-06,9.579277010746e-05
4.2314502155715e-06,9.5746794808045e-05
4.2273854218966e-06,9.5700885641714e-05
4.2233284301289e-06,9.5655042450072e-05
4.2192792178278e-06,9.5609265075255e-05
4.2152377626383e-06,9.5563553359925e-05
4.2112040422913e-06,9.5517907147272e-05
4.2071780346026e-06,9.5472326281009e-05
4.2031597174731e-06,9.5426810605371e-05
4.1991490688877e-06,9.5381359965111e-05
4.1951460669155e-06,9.5335974205501e-05
4.1911506897089e-06,9.5290653172327e-05
4.1871629155037e-06,9.5245396711888e-05
4.1831827226182e-06,9.5200204670992e-05
4.1792100894533e-06,9.5155076896957e-05
4.1752449944918e-06,9.5110013237607e-05
4.171287416298e-06,9.506501354127e-05
4.1673373335174e-06,9.5020077656774e-05
4.1633947248764e-06,9.4975205433449e-05
4.1594595691818e-06,9.4930396721121e-05
4.1555318453205e-06,9.4885651370114e-05
4.1516115322588e-06,9.4840969231242e-05
4.1476986090428e-06,9.4796350155812e-05
4.143793054797e-06,9.4751793995621e-05
4.1398948487247e-06,9.4707300602952e-05
4.1360039701075e-06,9.4662869830572e-05
4.1321203983046e-06,9.4618501531735e-05
4.1282441127527e-06,9.4574195560171e-05
4.1243750929657e-06,9.4529951770093e-05
4.120513318534e-06,9.4485770016188e-05
4.1175457326579e-06,9.444161593962e-05
4.113697559076e-06,9.4397557876167e-05
4.1098565716259e-06,9.4353561415671e-05
4.1060227501971e-06,9.4309626414709e-05
4.1021960747543e-06,9.4265752730324e-05
4.0983765253364e-06,9.4221940220026e-05
4.094564082057e-06,9.4178188741785e-05
4.0907587251035e-06,9.4134498154036e-05
4.0869604347366e-06,9.409086831567e-05
4.0831691912907e-06,9.4047299086038e-05
4.0793849751727e-06,9.4003790324945e-05
4.0756077668623e-06,9.396034189265e-05
4.0718375469115e-06,9.3916953649864e-05
4.0680742959439e-06,9.3873625457746e-05
4.064317994655e-06,9.3830357177905e-05
4.0605686238112e-06,9.3787148672397e-05
4.0568261642501e-06,9.3743999803719e-05
4.0530905968797e-06,9.3700910434812e-05
4.0493619026783e-06,9.3657880429058e-05
4.0456400626942e-06,9.3614909650279e-05
4.0419250580453e-06,9.3571997962731e-05
4.0382168699186e-06,9.3529145231106e-05
4.0345154795704e-06,9.3486351320531e-05
4.0308208683254e-06,9.3443616096563e-05
4.0271330175767e-06,9.340093942519e-05
4.0234519087855e-06,9.3358321172827e-05
4.0197775234807e-06,9.3315761206315e-05
4.0161098432585e-06,9.3273259392921e-05
4.0124488497824e-06,9.3230815600334e-05
4.0087945247826e-06,9.3188429696663e-05
4.0051468500558e-06,9.3146101550438e-05
4.0015058074648e-06,9.3103831030607e-05
3.9978713789385e-06,9.3061618006531e-05
3.9942435464713e-06,9.3019462347989e-05
3.9906222921227e-06,9.297736392517e-05
3.9870075980175e-06,9.2935322608674e-05
3.9833994463451e-06,9.2893338269511e-05
3.9797978193592e-06,9.2851410779099e-05
3.9762026993779e-06,9.2809540009261e-05
3.9726140687828e-06,9.2767725832224e-05
3.9690319100192e-06,9.2725968120618e-05
3.9654562055958e-06,9.2684266747474e-05
3.961886938084e-06,9.2642621586223e-05
3.9583240901181e-06,9.2601032510692e-05
3.9547676443947e-06,9.2559499395106e-05
3.9512175836726e-06,9.2518022114084e-05
3.9476738907725e-06,9.2476600542636e-05
3.9441365485765e-06,9.2435234556167e-05
3.940605540028e-06,9.2393924030469e-05
3.9370808481318e-06,9.2352668841723e-05
3.9335624559529e-06,9.2311468866496e-05
3.9300503466173e-06,9.2270323981742e-05
3.9265445033107e-06,9.2229234064797e-05
3.9230449092793e-06,9.2188198993378e-05
3.9195515478284e-06,9.2147218645586e-05
3.9160644023232e-06,9.2106292899897e-05
3.9125834561878e-06,9.2065421635168e-05
3.9091086929053e-06,9.2024604730629e-05
3.9056400960171e-06,9.1983842065886e-05
3.9021776491235e-06,9.1943133520919e-05
3.8987213358825e-06,9.1902478976076e-05
3.89527114001e-06,9.1861878312078e-05
3.8918270452797e-06,9.1821331410014e-05
3.8883890355224e-06,9.178083815134e-05
3.8849570946261e-06,9.1740398417878e-05
3.8815312065356e-06,9.1700012091812e-05
3.8781113552523e-06,9.1659679055691e-05
3.8746975248339e-06,9.1619399192425e-05
3.8712896993943e-06,9.1579172385283e-05
3.8678878631031e-06,9.1538998517893e-05
3.8644920001855e-06,9.149887747424e-05
3.8611020949222e-06,9.1458809138665e-05
3.8577181316488e-06,9.1418793395863e-05
